Datetime,Tweet,Sentiment,Spam
2021-10-04 11:04:00+00:00,"🗨️ Replies: 3
📎 Quoteds: 0
🔃 Retweets: 1
❤️ Likes: 18

📊 Score: 28 https://t.co/8WpNl4SDod",0,1
2021-10-04 11:04:00+00:00,"🗨️ Replies: 4
📎 Quoteds: 0
🔃 Retweets: 1
❤️ Likes: 15

📊 Score: 28 https://t.co/pRuI1F3vgr",0,1
2021-10-04 11:03:59+00:00,"🗨️ Replies: 6
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 13

📊 Score: 35 https://t.co/fXc1Vfdk98",0,1
2021-10-04 10:35:00+00:00,ios user buat presensi di six itb! emang error terus apa gimana?,-1,0
2021-10-04 10:30:01+00:00,"sophomore, and ain't got no friends in itb!",-1,0
2021-10-04 10:30:00+00:00,"gk terlalu, krna cm jdi staff, brasa cm jdi ""tambahan"" doang krna sbnrnya udh ada staff closerec duluan, gaada peningkatan, mnding ikut kegiatan lain, tpi klau cm buat ngisi cv sih y ikut ae, eh tp di skpi jg gabisa dimasukin krna cm jdi staff itb! https://t.co/AfVjWm5gca",-1,0
2021-10-04 10:10:00+00:00,itb! worth it atau nggak tingkat 2 non-closerec join kabinet?,0,0
2021-10-04 07:45:00+00:00,Kpan di itb! ada konser hatsune miku?,0,0
2021-10-04 06:35:00+00:00,Itb! Friendly reminder that we live in a kleptocracy,-1,0
2021-10-04 03:55:00+00:00,itb! up lagi https://t.co/g4XYI9YrCi,0,1
2021-10-04 03:35:00+00:00,"itb! haloo kaka2 apa ada yg lagi prel0ved buku kimia brady sma kalkulus? mau aku bel! klo boleh, makasih sebelumnyaa",0,0
2021-10-04 03:30:00+00:00,"Itb! DASAR SAUS TARTAR, RAJUNGAAAAAAN",-1,0
2021-10-04 01:55:00+00:00,Baru aja selesai praktikum itb! Ga panik sama sekali. Karena ga udah ga bisa ngerasa apa-apa lagi lol,-1,0
2021-10-03 17:00:00+00:00,Itb! I feel so dead everyday!,-1,0
2021-10-03 16:15:00+00:00,Itb! Seberapa tua kalian sekarang sampai kalian baru tau kalo kurama meninggal ?,0,0
2021-10-03 15:20:00+00:00,"ikut cerita ya itb! si abu imut, thank you... https://t.co/xmGzjIjZFE",1,0
2021-10-03 14:55:00+00:00,mau kasih gift buat wisudawan yg affordable dan berguna apa yaa itb!,0,0
2021-10-03 14:25:01+00:00,itb! Ngefans bgt ama Jihan Alfira Fitriana,1,0
2021-10-03 14:00:00+00:00,Itb! Otak dipakai mikir katanya bakar kalori tapi kok aku makin gendut aja ya hehehe,-1,0
2021-10-03 13:50:00+00:00,"itb! Kesel bgt gw, semua deket kalau butuh jawaban doang. Selebihnya kalau gw lagi butuh kagak digubris ...",-1,0
2021-10-03 12:50:01+00:00,itb! capek mental capek batin padahal ga ngelakuin banyak hal,-1,0
2021-10-03 11:05:01+00:00,"Rekome kosan cowo/campur deket itb! yg harganya under 700K tapi dah full furnished dan ada wifi dong, atau kalau ga yang under 1jt full furnished, wifi, dan bisa berdua! TIA",0,0
2021-10-03 11:04:45+00:00,"🗨️ Replies: 6
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 6

📊 Score: 26 https://t.co/16IJ1ggt5s",0,1
2021-10-03 11:04:45+00:00,"🗨️ Replies: 8
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 12

📊 Score: 40 https://t.co/fGggGJFcj5",0,1
2021-10-03 11:04:44+00:00,"🗨️ Replies: 12
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 5

📊 Score: 41 https://t.co/HCtMPMFYhg",0,1
2021-10-03 11:04:44+00:00,"🗨️ Replies: 6
📎 Quoteds: 13
🔃 Retweets: 7
❤️ Likes: 45

📊 Score: 96 https://t.co/ZYzxOH5FXa",0,1
2021-10-03 11:04:44+00:00,"🗨️ Replies: 7
📎 Quoteds: 17
🔃 Retweets: 5
❤️ Likes: 80

📊 Score: 140 https://t.co/9z1XGvNs4j",0,1
2021-10-03 09:20:00+00:00,"itb! udh gangerti pelajaran apa2, gapunya temen lg padahal dah smt 3 😃👍",-1,0
2021-10-03 08:00:00+00:00,"itb! mending gimana ya, tetep bertahan di jurusan sekarang sekalian daftar beasiswa univ lain atau tetep kuliah di itb? gw bener-bener ngerasa ga kuat kuliah di itb , thanks",0,0
2021-10-03 03:30:00+00:00,ada yang tau cafe di sekitar itb! yang photogenic gak yaaa? kalau bisa yang jualan cake gitu. thank you!,0,0
2021-10-02 19:00:00+00:00,"Makasih bucin! udah mau nemenin gua. Callan &gt;&gt;3 jam kita menjaga gua waras di keadaan begini.
Seandainya lu bisa sadar seberapa sayang gua sama lu &lt;3",-1,0
2021-10-02 18:40:00+00:00,"itb! Praktikum tingkat 3 semakin menyadarkanku kalo aku tidak bisa apa-apa, aku kira ada harapan tapi sepertinya takdirku memang seperti ini. From nasakom to four point o tidak semudah itu fergusso",-1,0
2021-10-02 18:35:00+00:00,Bucin! Masih jomblo sampe skrg,-1,0
2021-10-02 18:25:00+00:00,bucin! 16021180 jangan begadang terus ya &lt;3,1,1
2021-10-02 18:15:00+00:00,yg pernah ikutan virtual blind date testi dong bucin!,1,0
2021-10-02 17:50:00+00:00,Bucin! Dont stealing my heart!,-1,0
2021-10-02 17:40:00+00:00,"halo sinta, tidur yang cukup, makan yang banyak, dan sehat-sehat terus ya ❤️ bucin!",1,1
2021-10-02 17:35:00+00:00,"bucin! 13519082, jangan cape cape ngedit audio mulu ya :D tidurr udah malem!",1,1
2021-10-02 17:30:00+00:00,omg bsk aku first date.. deg2an dikit itb!,1,0
2021-10-02 17:25:01+00:00,"bucin! c1s ak'20 semangat kuliahnya, semoga keosnya cepet selesai ya, GBU",1,1
2021-10-02 17:25:00+00:00,Aku bucin! Sama pimpraknya https://t.co/BxQr1I6AuX,1,1
2021-10-02 17:00:00+00:00,"gais doain aku cepet sembuh yaa, pusing banget ni kepala mana masi banyak tugas, itb!",-1,0
2021-10-02 16:55:00+00:00,"bucin! banget 1662103* Ryan Ardhani lucu bgt si kamu, jadi pengen bungkos buat masa depan WKWK",1,1
2021-10-02 16:50:00+00:00,bucin! sama yang mau ngerjain gamsin besok pagi,1,1
2021-10-02 16:45:01+00:00,bucin! baper ditanyain kabar :),1,0
2021-10-02 16:45:01+00:00,"hai, aku bucin kamuuuuu banget @Kikoeru1411 itb!",1,1
2021-10-02 16:45:00+00:00,Bucin! Sama abg shine &lt;3,1,1
2021-10-02 16:40:00+00:00,lagi bucin! sama 10618*** uwu kakak gemes bangett! sehat selalu ya kakk jangan lupa bahagia :9,1,1
2021-10-02 16:35:00+00:00,malming nontonin orang bucin! https://t.co/qg6MAiEAm8,1,0
2021-10-02 16:30:00+00:00,Bucin! Sama yang selalu bales tapi cuman satu huruf,1,1
2021-10-02 16:20:00+00:00,"Bucin! 12***133 Aku tau kita ga seumur, tapi boleh kan aku seumur hidup sama kamu",1,1
2021-10-02 16:10:00+00:00,bucin! banget sama kamu yang ga bisa begadang,1,1
2021-10-02 16:05:01+00:00,Bucin! this bucin that but have you worked on your personal issues? No? Didn’t think so,1,0
2021-10-02 16:05:00+00:00,Bucin! sama yang namanya Bagas,1,1
2021-10-02 15:55:00+00:00,"bucin! mas ridho mr

masih jomblo ga ya?",1,1
2021-10-02 15:35:00+00:00,Ada yg mau gw kirimin menfess bucin! ga?,1,0
2021-10-02 15:25:00+00:00,bucin! sama yg namanya Ibnu,1,1
2021-10-02 15:25:00+00:00,bucin! prnh g si ngerasa takut cwk kita dibucinin org lain? gue ngerasa takut gitu g tau knp,-1,0
2021-10-02 15:20:00+00:00,"bucin! Semua massa AMISCA, terutama buat kakak-kakak yang udah ngeosjur aku dan kawan-kawan. Tetap sehat dan bahagia ya, kakak-kakak! ❤️",1,0
2021-10-02 15:20:00+00:00,bucin! kamu anak kedua dari kembar lima,1,1
2021-10-02 15:05:00+00:00,bucin! sudah serius tapi ternyata memang cuma dianggap teman belajar aja &lt;\3 ...,1,0
2021-10-02 15:00:00+00:00,bucin! sama yang lagi ikut exchange ke ****,1,1
2021-10-02 14:50:00+00:00,"Bucin! buat kamu dari 027, kamu tau gk kucing yang buat aku malu? kucingta kamu",1,1
2021-10-02 14:50:00+00:00,bucin! ka LR fistek 2020. semangat ya,1,1
2021-10-02 14:45:01+00:00,hiii 1652133* semangat ya kuliahnyaaa bucin!,1,1
2021-10-02 14:45:00+00:00,Bucin! 1*7***62 I love the view without the,1,1
2021-10-02 14:40:00+00:00,"bkn bucin! cm kagum sm org ky dia yg ganteng iya, ramah iya, pinter iya, peka iya.",1,1
2021-10-02 14:35:00+00:00,Bucin! MA’18 Inisial A https://t.co/Qnp4qPGVJ8,1,1
2021-10-02 14:35:00+00:00,"Bucin! Permisi kak bram tb’15, butuh jodoh ngga? https://t.co/XUhHa7zhAQ",1,1
2021-10-02 14:30:00+00:00,"bucin! dah lama banget ga ngeliat Kak Theo, semoga dia tetap sehat dan bahagia selalu. Semangat kuliahnya kak!!",1,1
2021-10-02 14:25:01+00:00,Fttm'20 yg nim tpb nya 16420128 semoga lancar ya kuliahnya bucin!,1,1
2021-10-02 14:25:00+00:00,"Bucin! 12****27 Aku kayaknyaa mau jadi sapi deh, soalnya aku cinta pada moo",1,1
2021-10-02 14:15:01+00:00,Bucin! Ada yg mau dibucinin ga?,1,0
2021-10-02 14:15:00+00:00,Bucin! Udah ga usah intens2 amat nanti juga lost contact,1,0
2021-10-02 14:10:00+00:00,bucin! sama emyu meski mainnya jelek,1,1
2021-10-02 14:10:00+00:00,"Haloo dewa tk20, ada yang bucin!",1,1
2021-10-02 14:00:00+00:00,bucin! sama yg waktu itu nyuci piring bareng😆,1,1
2021-10-02 13:45:00+00:00,"bucin!
Kapal laut kapal selam
Kena hantam begoyang-goyang
Tidak siang tidak malam
Hanya kak bram yg terbayang https://t.co/lnZ7UkpRcB",1,1
2021-10-02 13:40:00+00:00,"Masih sekota aja udh gengsi, gimana kalo ldr nanti bucin!",1,0
2021-10-02 13:35:00+00:00,kalo bucin! asprak tuh gimana ya 😞,1,0
2021-10-02 13:30:00+00:00,"Kenapa FTSL ga bareng STEI sih campus tournya, pen ketemu bucin!",1,0
2021-10-02 13:20:00+00:00,How can you mean the world to me while u dont even know know that i'm exist bucin!,1,0
2021-10-02 13:10:00+00:00,"itb! kenapa ya kalau mau ngechat temen nanyain tugas tuh bawaannya kebayang wajah mrk kesel sambil bilang ""apaan sih ini orang nanya mulu""",-1,0
2021-10-02 13:05:00+00:00,"saran dong itb! klo offline mulai sekitar awal november, ngekosnya mulai kapan ya?",0,0
2021-10-02 12:55:01+00:00,"bucin! dah pada kebandung sebagian, aku merasakan semakin banyak bibit orang2 mem-bucin disekitarku,.. semoga aku kuat dan tabah :(",-1,0
2021-10-02 12:55:00+00:00,"saran dong itb! klo offline mulai sekitar awal oktober, ngekosnya mulai kapan ya?",0,0
2021-10-02 12:50:00+00:00,"Bucin! Capek dan butuh support system, ada yang mau jadi teman sambat dan belajar? Tapi gw beban 🤡",-1,0
2021-10-02 12:40:00+00:00,"bucin! Dear, jodohku di masa depan.. 
jagalah dirimu selalu seperti aku yang menjaga diriku dalam penantian dirimu. Disini telah kusiapkan tempat ternyaman untukmu berbaring dari segala kelelahan, semoga kamu mampu menundukkan pandangan hingga nanti kita dipertemukan-Nya.",1,0
2021-10-02 12:35:01+00:00,"bucin! KH AK'19 lucuu bangettt, semangat kuliahnyaa✨",1,1
2021-10-02 12:35:00+00:00,itb! kapan ya weekend bisa bebas laprak tugas ._. hayati lelahhhhh,-1,0
2021-10-02 12:20:00+00:00,Itb! Kenapa ya orang tuh masih suka ngechat cuma manggil tanpa langsung nyebutin ada urusan apanya.......,-1,0
2021-10-02 11:35:00+00:00,Bucin! Anak itb masih bisa bagi waktu bucin ga?,-1,0
2021-10-02 11:35:00+00:00,"Mahasiswa itb! Mutualan kuy, especially kpopers biar isi tl nyambat sambil kpopan, like ajaa",1,0
2021-10-02 11:30:00+00:00,itb! huhh h h h capek...,-1,0
2021-10-02 11:05:18+00:00,"🗨️ Replies: 9
📎 Quoteds: 0
🔃 Retweets: 1
❤️ Likes: 3

📊 Score: 31 https://t.co/B8tVtkhvlY",0,1
2021-10-02 11:05:17+00:00,"🗨️ Replies: 9
📎 Quoteds: 0
🔃 Retweets: 1
❤️ Likes: 8

📊 Score: 36 https://t.co/YD5GMjnXWc",0,1
2021-10-02 11:05:17+00:00,"🗨️ Replies: 13
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 1

📊 Score: 42 https://t.co/mjARhiRoli",0,1
2021-10-02 11:05:17+00:00,"🗨️ Replies: 9
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 17

📊 Score: 48 https://t.co/XFfqV8ApYP",0,1
2021-10-02 11:05:17+00:00,"🗨️ Replies: 26
📎 Quoteds: 8
🔃 Retweets: 0
❤️ Likes: 9

📊 Score: 103 https://t.co/IcHsw827I8",0,1
2021-10-02 09:45:00+00:00,apa bener stereotype tekkim itb! itu struk ringan,-1,0
2021-10-02 06:10:00+00:00,itb! ada rekomen kosan cowok di daerah tubis kamar mandi dalem budget di 12-13 jt ga?? makasii,0,0
2021-10-02 06:00:01+00:00,Bucin! Nonton anime bareng kuy! Netflixan kita,1,0
2021-10-02 05:45:00+00:00,cape banget disrec clueless dan struggle sendiri gaenak mau nanya ke orang takut disangka bego bgt atau ga dikira gamau usaha sendiri😭 Itb!,-1,0
2021-10-02 04:55:00+00:00,"apakah ada yg tau agensi pacar sewaan? jobdesc hanya temani jalan2 saja, tak sampai hs, ya, thank you itb!",1,0
2021-10-02 04:25:00+00:00,warga itb! dateng yukk hari ini banget nih jam 1 siang!! buat kebutuhan matkul kita anak fkk nii🥳 ada hadiah menarik juga looh😍 https://t.co/Arz5JH8bBc,1,1
2021-10-02 01:25:00+00:00,Itb! Laprakkim tpb modul 1 harus ngejawab soal yg ada di video praktikumnya gasi? Klo harus dijawab nanti itu dimasukin ke bagian mana yah,-1,0
2021-10-02 00:50:00+00:00,Itb! Edunex lagi gabisa dibuka?,-1,0
2021-10-01 20:45:01+00:00,"berjumpa, meski gerak gerikmu tampak ingin bicara, namun aku masih belum bisa biasa biasa saja itb!",1,0
2021-10-01 20:45:00+00:00,"Tapi aku juga sedih, setelah sekian lama berusaha baik baik saja ternyata aku belum baik baik saja. Degup jantung itu masih ada, hangatnya rasa di dada pun masih terasa, serta hadirnya dirimu dalam hari hariku yang dulu masihku rindukan. Meski tatap mata kita saling  (cont..) https://t.co/EJlden58Nj",-1,0
2021-10-01 19:10:00+00:00,"Aku sebenernya seneng, setelah 1 tahun lebih akhirnya ngeliat kamu. Walau dari jauh, walau dalam circumstances yg 180°, walau banyak tutur kata yg ingin disampaikan namun hanya diam yang terdengar. Menerima ketidakhadiranmu dalam hidupku merupakan perjalanan panjang untukku itb!",-1,0
2021-10-01 18:30:00+00:00,itb! 9 hari lagi uts dan gw masih gatau 6 minggu ini udah belajar apa aja… gws all 🙏,-1,0
2021-10-01 18:15:00+00:00,Setelah gua pikir2 guru2 sd gua dulu lebih killer drpd dosen gua di itb! Oof,1,0
2021-10-01 16:55:00+00:00,anak itb! ada ga yang pas udah semester 3/4 pindah/keluar dari itb? bole dong alesannya sertain juga thanks,0,0
2021-10-01 16:25:00+00:00,jadi mahasiswa itb! adalah beban terbesar dalam hidup gue. Pengalaman terburuk yang merubah gue dalam banyak hal,-1,0
2021-10-01 16:10:00+00:00,"Please, udah ga kuat jadi mahasiswa itb!",-1,0
2021-10-01 16:05:00+00:00,itb! ga kuat habis TES TERMO SAMPE JAM SEGINI ARGHH 🤬😭 bye.,-1,0
2021-10-01 13:55:00+00:00,Itb! Nonton netflix bareng kuy,1,0
2021-10-01 12:45:00+00:00,"hi warga itb! yuk sekarang banget lagi premiere acara “bentala” persembahan dari tl20. kita bakalan diajarin cara bikin ecoenzyme lohh😱

bisa langsung cek di youtube garda baswara🤩 https://t.co/wF190vkRR0",1,1
2021-10-01 12:40:00+00:00,yg lapraknya pernah ketauan copas sm asprak cerita2 dong itb!,-1,0
2021-10-01 12:25:00+00:00,"‼️BESOK BGT‼️
topik yang dibawa deket bgt nih sama kita + pembicara yang suuuuuper kredibel! gratis buat civitas itb! dan masyarakat umumm. yuk pastiin kamu ikut🤩🤩 https://t.co/RbYNnUZrIE",0,1
2021-10-01 12:00:00+00:00,itb! kelanjutannya gimana nii kak https://t.co/dUeyFon8TZ,0,0
2021-10-01 11:40:00+00:00,itb! Yuk dateng biar tau lebih lanjut mengenai TBC 😁,0,1
2021-10-01 11:25:00+00:00,Itb! AYAH MENGAPA AKU LEMOT FISIKA https://t.co/fJZOsVvXKf,-1,0
2021-10-01 11:25:00+00:00,"Itb! Didepan ngomong ""kalo ada apa2 cerita aja ya"" dibelakang malah ngomongin

Bukan maen bosssss",-1,0
2021-10-01 11:04:30+00:00,"🗨️ Replies: 3
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 2

📊 Score: 13 https://t.co/DkjnfeIQOo",0,1
2021-10-01 11:04:30+00:00,"🗨️ Replies: 5
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 3

📊 Score: 18 https://t.co/Buq9fOmYhO",0,1
2021-10-01 11:04:30+00:00,"🗨️ Replies: 6
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 3

📊 Score: 21 https://t.co/1f9kqc86hF",0,1
2021-10-01 11:04:29+00:00,"🗨️ Replies: 7
📎 Quoteds: 1
🔃 Retweets: 1
❤️ Likes: 17

📊 Score: 41 https://t.co/y21Xqf5iFN",0,1
2021-10-01 11:04:29+00:00,"🗨️ Replies: 16
📎 Quoteds: 4
🔃 Retweets: 1
❤️ Likes: 2

📊 Score: 59 https://t.co/VvQ98nWH9D",0,1
2021-10-01 11:00:00+00:00,Buat invest jangka panjang bagusnya apa ya ? Itb!,0,0
2021-10-01 10:50:00+00:00,"Kalian akhir2 ini ada yg ngerasa lemes bgt gasi, mau mulai nugas gabisa gara2 super lemes. Maunya cuma tidur doang 😴 itb!",-1,0
2021-10-01 10:20:00+00:00,Itb! Mayoritas Satpam ITB tuh nyebelin. Kek sombong bgt,-1,0
